OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,OrderDate
235,6592,Uyo,The Place,Jollof Rice & Chicken,2,9319.74,Cash,15,Delivered,2024-01-01 03:54:00
236,1098,Ibadan,Kilimanjaro,Spaghetti Bolognese,2,13780.93,Transfer,21,Delivered,2024-01-01 03:55:00
237,3200,Lagos,Mr Biggs,Spaghetti Bolognese,3,4937.06,Cash,67,Delivered,2024-01-01 03:56:00
238,3961,Enugu,Chicken Republic,Small Chops,3,8622.44,Cash,74,Cancelled,2024-01-01 03:57:00
239,5973,Port Harcourt,Sweet Sensation,Small Chops,3,2553.59,Cash,54,Pending,2024-01-01 03:58:00
240,5433,Ibadan,Kilimanjoro,Burger & Fries,2,5218.94,Cash,66,Delivered,2024-01-01 03:59:00
241,3869,Ibadan,Mr Biggs,Burger & Fries,4,5024.53,Wallet,64,Delivered,2024-01-01 04:00:00
242,1956,Lagos,Sweet Sensation,Burger & Fries,2,6960.76,Cash,42,Delivered,2024-01-01 04:01:00
243,9352,Ibadan,Mr Biggs,Efo Riro & Poundo,1,14137.39,Transfer,82,Delivered,2024-01-01 04:02:00
244,6699,Abuja,Chicken Republic,Yam & Egg Sauce,3,14693.94,Wallet,73,Delivered,2024-01-01 04:03:00
245,7944,Ibadan,Coldstone,Efo Riro & Poundo,4,13644.13,Card,53,Delivered,2024-01-01 04:04:00
246,5493,Uyo,Dominos Pizza,Fried Rice & Turkey,4,7322.09,Transfer,26,Delivered,2024-01-01 04:05:00
247,5911,Asaba,Sweet Sensation,Small Chops,3,14548.53,Transfer,15,Cancelled,2024-01-01 04:06:00
248,4987,Uyo,Kilimanjoro,Pizza (Large),1,4806.34,Cash,81,Delivered,2024-01-01 04:07:00
249,7015,Lagos,Kilimanjaro,Efo Riro & Poundo,4,12691.99,Wallet,35,Delivered,2024-01-01 04:08:00
250,2218,Ibadan,Kilimanjaro,Pizza (Large),3,9007.56,Card,28,Delivered,2024-01-01 04:09:00
251,5496,Uyo,Kilimanjaro,Burger & Fries,1,9705.45,Wallet,79,Delivered,2024-01-01 04:10:00
252,5735,Abeokuta,Sweet Sensation,Efo Riro & Poundo,4,12921.95,Card,42,Delivered,2024-01-01 04:11:00
253,5555,Abeokuta,Mr Biggs,Ice Cream,4,11310.26,Wallet,44,Delivered,2024-01-01 04:12:00
254,9050,Abeokuta,Dominos Pizza,Spaghetti Bolognese,1,3828.54,Card,16,Delivered,2024-01-01 04:13:00
255,4446,Abeokuta,Kilimanjaro,Shawarma,4,13044.63,Wallet,53,Delivered,2024-01-01 04:14:00
256,2045,Abeokuta,Kilimanjoro,Yam & Egg Sauce,4,7762.21,Cash,62,Delivered,2024-01-01 04:15:00
257,7893,Abeokuta,Kilimanjaro,Yam & Egg Sauce,4,12250.24,Transfer,76,Delivered,2024-01-01 04:16:00
258,2693,Asaba,Dominos Pizza,Ice Cream,1,10212.01,Wallet,60,Delivered,2024-01-01 04:17:00
259,4436,Abuja,Chicken Republic,Spaghetti Bolognese,4,5884.9,Card,25,Delivered,2024-01-01 04:18:00
260,9754,Lagos,Sweet Sensation,Small Chops,2,10968.24,Transfer,31,Delivered,2024-01-01 04:19:00
261,6895,Abeokuta,Coldstone,Small Chops,4,4612.19,Transfer,81,Delivered,2024-01-01 04:20:00
262,4354,Uyo,Chicken Republic,Burger & Fries,1,14760.55,Transfer,49,Delivered,2024-01-01 04:21:00
263,1225,Enugu,Chicken Republic,Fried Rice & Turkey,1,12105.02,Transfer,38,Delivered,2024-01-01 04:22:00
264,5893,Port Harcourt,Kilimanjaro,Burger & Fries,2,11367.04,Transfer,31,Delivered,2024-01-01 04:23:00
265,8022,Lagos,Chopnownow,Fried Rice & Turkey,3,14963.17,Card,61,Delivered,2024-01-01 04:24:00
266,6600,Abeokuta,Sweet Sensation,Spaghetti Bolognese,3,13264.42,Transfer,16,Cancelled,2024-01-01 04:25:00
267,8996,Benin City,Coldstone,Small Chops,4,3164.36,Wallet,86,Cancelled,2024-01-01 04:26:00
268,8683,Ibadan,Mr Biggs,Burger & Fries,3,3794.14,Cash,64,Delivered,2024-01-01 04:27:00
269,5642,Uyo,Dominos Pizza,Yam & Egg Sauce,2,7755.15,Card,33,Pending,2024-01-01 04:28:00
270,8679,Benin City,Coldstone,Burger & Fries,3,13385.81,Wallet,73,Cancelled,2024-01-01 04:29:00
271,9208,Ibadan,Coldstone,Ice Cream,2,11842.85,Transfer,63,Failed,2024-01-01 04:30:00
272,8339,Enugu,Kilimanjoro,Shawarma,2,3839.61,Wallet,45,Delivered,2024-01-01 04:31:00
273,3205,Asaba,Chicken Republic,Pizza (Large),4,7390.84,Cash,41,Delivered,2024-01-01 04:32:00
274,2069,Ibadan,Sweet Sensation,Ice Cream,4,10420.03,Card,52,Delivered,2024-01-01 04:33:00
275,4444,Ibadan,The Place,Efo Riro & Poundo,1,7919.94,Cash,82,Delivered,2024-01-01 04:34:00
276,2060,Enugu,Sweet Sensation,Fried Rice & Turkey,3,11674.98,Card,58,Delivered,2024-01-01 04:35:00
277,3327,Asaba,Chopnownow,Small Chops,1,6612.95,Transfer,30,Delivered,2024-01-01 04:36:00
278,4420,Uyo,Kilimanjoro,Spaghetti Bolognese,1,7690.96,Transfer,20,Delivered,2024-01-01 04:37:00
279,1301,Lagos,Kilimanjoro,Efo Riro & Poundo,2,4290.05,Cash,50,Delivered,2024-01-01 04:38:00
280,1606,Ibadan,Kilimanjoro,Shawarma,4,9970.67,Cash,88,Delivered,2024-01-01 04:39:00
281,4170,Lagos,The Place,Shawarma,4,7099.93,Transfer,84,Delivered,2024-01-01 04:40:00
282,1699,Benin City,Coldstone,Jollof Rice & Chicken,2,5058.36,Wallet,21,Delivered,2024-01-01 04:41:00
283,6088,Ibadan,Mr Biggs,Fried Rice & Turkey,3,12112.78,Transfer,58,Pending,2024-01-01 04:42:00
284,1190,Uyo,Kilimanjaro,Small Chops,4,7427.69,Transfer,67,Delivered,2024-01-01 04:43:00
285,1980,Asaba,Chicken Republic,Burger & Fries,2,4107.89,Wallet,69,Pending,2024-01-01 04:44:00
286,3975,Lagos,Dominos Pizza,Shawarma,1,2483.91,Card,86,Pending,2024-01-01 04:45:00
287,7102,Benin City,Kilimanjaro,Pizza (Large),2,2248.82,Transfer,13,Delivered,2024-01-01 04:46:00
288,2184,Uyo,Coldstone,Efo Riro & Poundo,1,6063.16,Wallet,38,Delivered,2024-01-01 04:47:00
289,4327,Port Harcourt,Dominos Pizza,Efo Riro & Poundo,2,10356.09,Card,18,Delivered,2024-01-01 04:48:00
290,4394,Enugu,Dominos Pizza,Small Chops,3,9013.28,Cash,56,Delivered,2024-01-01 04:49:00
291,9319,Asaba,Sweet Sensation,Yam & Egg Sauce,1,7373.67,Card,73,Delivered,2024-01-01 04:50:00
292,2816,Benin City,Kilimanjaro,Efo Riro & Poundo,4,12890.02,Transfer,56,Delivered,2024-01-01 04:51:00
293,6854,Port Harcourt,Kilimanjoro,Fried Rice & Turkey,4,7577.19,Wallet,81,Delivered,2024-01-01 04:52:00
294,7709,Port Harcourt,Chicken Republic,Ice Cream,3,2818.76,Wallet,34,Delivered,2024-01-01 04:53:00
295,1569,Port Harcourt,Dominos Pizza,Small Chops,3,7410.54,Transfer,78,Cancelled,2024-01-01 04:54:00
296,6442,Abuja,Dominos Pizza,Spaghetti Bolognese,1,5644.52,Card,61,Delivered,2024-01-01 04:55:00
297,2895,Lagos,Mr Biggs,Spaghetti Bolognese,1,14469.61,Wallet,71,Delivered,2024-01-01 04:56:00
298,3733,Lagos,Kilimanjoro,Jollof Rice & Chicken,3,11886.78,Transfer,14,Delivered,2024-01-01 04:57:00
299,4863,Enugu,Dominos Pizza,Fried Rice & Turkey,4,7461.89,Transfer,48,Delivered,2024-01-01 04:58:00
300,8455,Uyo,Chopnownow,Fried Rice & Turkey,1,12835.54,Wallet,67,Delivered,2024-01-01 04:59:00
301,5014,Uyo,Dominos Pizza,Pizza (Large),2,6913.37,Transfer,11,Delivered,2024-01-01 05:00:00
302,2686,Abuja,Sweet Sensation,Shawarma,4,7011.32,Transfer,66,Delivered,2024-01-01 05:01:00
303,4009,Ibadan,Mr Biggs,Jollof Rice & Chicken,1,7471.75,Transfer,38,Delivered,2024-01-01 05:02:00
304,8806,Asaba,Kilimanjaro,Jollof Rice & Chicken,1,6937.27,Cash,59,Delivered,2024-01-01 05:03:00
305,1154,Abeokuta,Sweet Sensation,Small Chops,4,4797.16,Wallet,85,Pending,2024-01-01 05:04:00
306,2409,Ibadan,Chicken Republic,Yam & Egg Sauce,1,8198.16,Wallet,80,Delivered,2024-01-01 05:05:00
307,1784,Port Harcourt,Kilimanjaro,Burger & Fries,4,14239.28,Transfer,85,Delivered,2024-01-01 05:06:00
308,9096,Abuja,Coldstone,Pizza (Large),2,14408.63,Card,87,Delivered,2024-01-01 05:07:00
309,8560,Ibadan,Dominos Pizza,Jollof Rice & Chicken,1,9047.73,Cash,88,Delivered,2024-01-01 05:08:00
310,8343,Ibadan,Sweet Sensation,Yam & Egg Sauce,2,4673.03,Wallet,12,Delivered,2024-01-01 05:09:00
311,8206,Lagos,Kilimanjoro,Burger & Fries,4,4895.67,Card,41,Delivered,2024-01-01 05:10:00
312,6596,Asaba,Chicken Republic,Yam & Egg Sauce,4,5669.04,Transfer,70,Delivered,2024-01-01 05:11:00
313,6801,Asaba,Kilimanjaro,Shawarma,2,2852.41,Card,13,Pending,2024-01-01 05:12:00
314,3806,Abeokuta,Coldstone,Spaghetti Bolognese,3,12707.2,Cash,81,Delivered,2024-01-01 05:13:00
315,1537,Benin City,Kilimanjoro,Spaghetti Bolognese,2,11231.2,Card,79,Delivered,2024-01-01 05:14:00
316,6986,Lagos,Sweet Sensation,Efo Riro & Poundo,1,7954.64,Wallet,51,Pending,2024-01-01 05:15:00
317,2841,Asaba,Kilimanjoro,Spaghetti Bolognese,1,14382.87,Wallet,22,Delivered,2024-01-01 05:16:00
318,9716,Uyo,Kilimanjaro,Burger & Fries,2,6782.82,Cash,32,Delivered,2024-01-01 05:17:00
319,7971,Port Harcourt,Coldstone,Pizza (Large),1,2406.48,Cash,70,Delivered,2024-01-01 05:18:00
320,6625,Uyo,Chopnownow,Spaghetti Bolognese,2,7293.89,Wallet,56,Delivered,2024-01-01 05:19:00
321,3950,Uyo,Chopnownow,Spaghetti Bolognese,3,5138.81,Wallet,70,Delivered,2024-01-01 05:20:00
322,8992,Abuja,Dominos Pizza,Jollof Rice & Chicken,4,11360.07,Wallet,54,Delivered,2024-01-01 05:21:00
323,5780,Port Harcourt,Sweet Sensation,Efo Riro & Poundo,3,8269.34,Wallet,16,Delivered,2024-01-01 05:22:00
324,3368,Uyo,Sweet Sensation,Burger & Fries,1,8226.14,Card,67,Delivered,2024-01-01 05:23:00
325,7655,Enugu,Sweet Sensation,Yam & Egg Sauce,3,9277.29,Cash,79,Delivered,2024-01-01 05:24:00
326,9173,Abeokuta,Chicken Republic,Yam & Egg Sauce,2,4637.74,Transfer,26,Delivered,2024-01-01 05:25:00
327,5495,Ibadan,Chicken Republic,Spaghetti Bolognese,2,5443.68,Wallet,13,Delivered,2024-01-01 05:26:00
328,7002,Ibadan,Chopnownow,Small Chops,3,2450.47,Cash,45,Delivered,2024-01-01 05:27:00
329,7614,Asaba,Chopnownow,Pizza (Large),1,2653.72,Wallet,49,Delivered,2024-01-01 05:28:00
330,6919,Asaba,Chopnownow,Fried Rice & Turkey,3,7710.0,Card,88,Delivered,2024-01-01 05:29:00
331,1853,Enugu,Chicken Republic,Ice Cream,4,12534.04,Card,18,Delivered,2024-01-01 05:30:00
332,5146,Ibadan,Chopnownow,Efo Riro & Poundo,4,3066.64,Card,80,Delivered,2024-01-01 05:31:00
333,4769,Benin City,Kilimanjoro,Ice Cream,3,7435.51,Cash,63,Delivered,2024-01-01 05:32:00
334,1574,Asaba,Chicken Republic,Burger & Fries,3,12653.8,Card,16,Delivered,2024-01-01 05:33:00
335,2148,Asaba,Chicken Republic,Pizza (Large),4,2664.55,Cash,27,Delivered,2024-01-01 05:34:00
336,7293,Port Harcourt,Sweet Sensation,Pizza (Large),4,14812.22,Wallet,34,Delivered,2024-01-01 05:35:00
337,7457,Benin City,Chicken Republic,Pizza (Large),1,10299.72,Card,32,Pending,2024-01-01 05:36:00
338,8509,Abuja,Mr Biggs,Spaghetti Bolognese,4,7995.87,Cash,18,Delivered,2024-01-01 05:37:00
339,5777,Abeokuta,Chicken Republic,Burger & Fries,4,10788.76,Wallet,82,Delivered,2024-01-01 05:38:00
340,4854,Benin City,Chopnownow,Burger & Fries,4,14812.43,Wallet,82,Delivered,2024-01-01 05:39:00
341,3491,Asaba,Chicken Republic,Jollof Rice & Chicken,1,10471.93,Cash,88,Delivered,2024-01-01 05:40:00
342,4124,Abuja,Kilimanjoro,Yam & Egg Sauce,1,6671.39,Transfer,86,Delivered,2024-01-01 05:41:00
343,6691,Uyo,Sweet Sensation,Pizza (Large),4,5210.67,Wallet,44,Delivered,2024-01-01 05:42:00
344,4051,Benin City,Kilimanjoro,Yam & Egg Sauce,3,4329.22,Transfer,20,Delivered,2024-01-01 05:43:00
345,1004,Benin City,Chopnownow,Jollof Rice & Chicken,3,9045.77,Wallet,37,Delivered,2024-01-01 05:44:00
346,6222,Benin City,Coldstone,Small Chops,1,8984.41,Cash,14,Cancelled,2024-01-01 05:45:00
347,6315,Benin City,Mr Biggs,Small Chops,1,5562.8,Transfer,62,Pending,2024-01-01 05:46:00
348,5869,Lagos,Mr Biggs,Efo Riro & Poundo,1,5017.07,Transfer,72,Delivered,2024-01-01 05:47:00
349,1876,Asaba,Dominos Pizza,Efo Riro & Poundo,3,11646.23,Wallet,11,Delivered,2024-01-01 05:48:00
350,8027,Abuja,Kilimanjaro,Shawarma,4,7522.69,Wallet,84,Delivered,2024-01-01 05:49:00
351,5142,Uyo,Mr Biggs,Jollof Rice & Chicken,4,5744.79,Transfer,65,Delivered,2024-01-01 05:50:00
352,7966,Benin City,Chopnownow,Spaghetti Bolognese,3,8165.76,Transfer,40,Delivered,2024-01-01 05:51:00
353,8079,Ibadan,Sweet Sensation,Efo Riro & Poundo,2,14895.68,Cash,86,Delivered,2024-01-01 05:52:00
354,8987,Abuja,Coldstone,Small Chops,3,10456.63,Wallet,30,Delivered,2024-01-01 05:53:00
355,7799,Ibadan,Chopnownow,Small Chops,1,12439.42,Transfer,85,Delivered,2024-01-01 05:54:00
356,5465,Abeokuta,Dominos Pizza,Pizza (Large),4,7023.18,Card,39,Pending,2024-01-01 05:55:00
357,1635,Enugu,Coldstone,Burger & Fries,2,2461.79,Card,21,Delivered,2024-01-01 05:56:00
358,2693,Benin City,Chopnownow,Yam & Egg Sauce,2,9053.3,Cash,13,Delivered,2024-01-01 05:57:00
359,5752,Port Harcourt,The Place,Spaghetti Bolognese,3,3727.65,Card,33,Pending,2024-01-01 05:58:00
360,9311,Port Harcourt,Chicken Republic,Jollof Rice & Chicken,3,6905.25,Transfer,58,Delivered,2024-01-01 05:59:00
361,1830,Benin City,Chicken Republic,Shawarma,4,9376.12,Transfer,66,Delivered,2024-01-01 06:00:00
362,6177,Ibadan,Sweet Sensation,Burger & Fries,4,13541.86,Card,74,Delivered,2024-01-01 06:01:00
363,9932,Asaba,Mr Biggs,Pizza (Large),4,3278.17,Card,74,Failed,2024-01-01 06:02:00
364,9308,Lagos,Mr Biggs,Efo Riro & Poundo,2,7133.77,Cash,81,Delivered,2024-01-01 06:03:00
365,6949,Port Harcourt,Chopnownow,Small Chops,2,13218.29,Card,73,Delivered,2024-01-01 06:04:00
366,3838,Benin City,Mr Biggs,Efo Riro & Poundo,4,4964.96,Cash,58,Delivered,2024-01-01 06:05:00
367,2150,Ibadan,Chopnownow,Shawarma,3,13552.18,Cash,83,Delivered,2024-01-01 06:06:00
368,8560,Lagos,Dominos Pizza,Yam & Egg Sauce,1,4633.25,Cash,35,Delivered,2024-01-01 06:07:00
369,2931,Benin City,Sweet Sensation,Shawarma,2,10049.42,Transfer,28,Delivered,2024-01-01 06:08:00
370,2664,Lagos,Dominos Pizza,Yam & Egg Sauce,1,14976.23,Wallet,87,Delivered,2024-01-01 06:09:00
371,2081,Asaba,Mr Biggs,Burger & Fries,2,6073.83,Transfer,59,Delivered,2024-01-01 06:10:00
372,1512,Abeokuta,Sweet Sensation,Ice Cream,2,11593.03,Transfer,52,Delivered,2024-01-01 06:11:00
373,8805,Uyo,Chopnownow,Jollof Rice & Chicken,1,3390.05,Card,41,Delivered,2024-01-01 06:12:00
374,6237,Enugu,Mr Biggs,Small Chops,3,6753.68,Wallet,83,Pending,2024-01-01 06:13:00
375,1559,Asaba,Mr Biggs,Burger & Fries,4,7740.8,Cash,37,Delivered,2024-01-01 06:14:00
376,4672,Lagos,Coldstone,Pizza (Large),2,14937.95,Wallet,14,Delivered,2024-01-01 06:15:00
377,8404,Abuja,Dominos Pizza,Ice Cream,2,10809.44,Card,14,Delivered,2024-01-01 06:16:00
378,4343,Abuja,Mr Biggs,Yam & Egg Sauce,4,13482.21,Transfer,86,Pending,2024-01-01 06:17:00
379,5070,Port Harcourt,Chopnownow,Spaghetti Bolognese,1,11962.2,Cash,63,Delivered,2024-01-01 06:18:00
380,1580,Benin City,Chopnownow,Pizza (Large),3,5357.45,Wallet,71,Delivered,2024-01-01 06:19:00
381,8004,Abeokuta,Chicken Republic,Yam & Egg Sauce,2,8023.97,Cash,46,Delivered,2024-01-01 06:20:00
382,9130,Port Harcourt,Dominos Pizza,Jollof Rice & Chicken,4,9806.74,Transfer,34,Delivered,2024-01-01 06:21:00
383,4147,Abeokuta,Kilimanjoro,Fried Rice & Turkey,4,9885.82,Cash,69,Failed,2024-01-01 06:22:00
384,5249,Abeokuta,Dominos Pizza,Burger & Fries,1,7496.21,Transfer,75,Delivered,2024-01-01 06:23:00
385,2679,Port Harcourt,Chopnownow,Spaghetti Bolognese,4,4802.97,Cash,77,Delivered,2024-01-01 06:24:00
386,4506,Ibadan,Chopnownow,Shawarma,3,9217.23,Transfer,46,Delivered,2024-01-01 06:25:00
387,8253,Ibadan,Chopnownow,Efo Riro & Poundo,3,11239.38,Wallet,55,Delivered,2024-01-01 06:26:00
388,3744,Lagos,Kilimanjaro,Burger & Fries,4,10416.76,Cash,67,Delivered,2024-01-01 06:27:00
389,6188,Lagos,Chopnownow,Pizza (Large),3,4028.76,Transfer,10,Delivered,2024-01-01 06:28:00
390,3141,Ibadan,Mr Biggs,Efo Riro & Poundo,2,7443.38,Transfer,47,Delivered,2024-01-01 06:29:00
391,7617,Asaba,The Place,Spaghetti Bolognese,2,7204.8,Cash,87,Delivered,2024-01-01 06:30:00
392,3479,Enugu,Chopnownow,Pizza (Large),3,3978.5,Cash,64,Cancelled,2024-01-01 06:31:00
393,7484,Abeokuta,Kilimanjaro,Jollof Rice & Chicken,2,8932.68,Cash,19,Delivered,2024-01-01 06:32:00
394,8421,Port Harcourt,Chopnownow,Shawarma,1,4886.02,Cash,35,Pending,2024-01-01 06:33:00
395,5452,Lagos,Sweet Sensation,Pizza (Large),1,7124.72,Card,83,Pending,2024-01-01 06:34:00
396,6881,Ibadan,Kilimanjaro,Efo Riro & Poundo,4,4707.37,Cash,87,Delivered,2024-01-01 06:35:00
397,7665,Abuja,Mr Biggs,Fried Rice & Turkey,4,3377.74,Cash,74,Delivered,2024-01-01 06:36:00
398,3849,Uyo,Mr Biggs,Pizza (Large),2,14770.44,Card,32,Delivered,2024-01-01 06:37:00
399,8390,Port Harcourt,Kilimanjaro,Efo Riro & Poundo,2,14424.83,Card,88,Delivered,2024-01-01 06:38:00
400,7905,Asaba,Kilimanjoro,Jollof Rice & Chicken,1,2449.39,Transfer,62,Delivered,2024-01-01 06:39:00
401,3489,Enugu,The Place,Efo Riro & Poundo,1,9768.27,Card,16,Pending,2024-01-01 06:40:00
402,5611,Ibadan,Kilimanjoro,Burger & Fries,3,8763.89,Cash,24,Delivered,2024-01-01 06:41:00
403,3839,Benin City,Dominos Pizza,Spaghetti Bolognese,1,10617.72,Card,75,Delivered,2024-01-01 06:42:00
404,9527,Benin City,Chicken Republic,Burger & Fries,3,5579.4,Cash,51,Delivered,2024-01-01 06:43:00
405,6878,Asaba,Mr Biggs,Jollof Rice & Chicken,2,3145.26,Card,36,Delivered,2024-01-01 06:44:00
406,7303,Lagos,Mr Biggs,Shawarma,2,9267.47,Cash,22,Delivered,2024-01-01 06:45:00
407,1851,Abeokuta,Coldstone,Burger & Fries,3,8258.22,Wallet,81,Delivered,2024-01-01 06:46:00
408,2687,Abuja,The Place,Burger & Fries,1,5907.3,Wallet,12,Delivered,2024-01-01 06:47:00
409,7833,Enugu,Coldstone,Ice Cream,3,3306.33,Wallet,52,Cancelled,2024-01-01 06:48:00
410,3427,Uyo,Chopnownow,Burger & Fries,2,7343.39,Wallet,21,Delivered,2024-01-01 06:49:00
411,5000,Enugu,Mr Biggs,Small Chops,1,13866.63,Transfer,49,Delivered,2024-01-01 06:50:00
412,6052,Ibadan,The Place,Shawarma,2,11312.04,Wallet,87,Delivered,2024-01-01 06:51:00
413,3738,Benin City,Mr Biggs,Fried Rice & Turkey,2,7769.41,Cash,25,Delivered,2024-01-01 06:52:00
414,6732,Uyo,Coldstone,Shawarma,3,11414.52,Card,25,Delivered,2024-01-01 06:53:00
415,6387,Port Harcourt,Mr Biggs,Jollof Rice & Chicken,2,9189.53,Wallet,32,Delivered,2024-01-01 06:54:00
416,9002,Asaba,Sweet Sensation,Jollof Rice & Chicken,3,13960.45,Card,43,Delivered,2024-01-01 06:55:00
417,6536,Uyo,Chopnownow,Jollof Rice & Chicken,4,13100.02,Transfer,64,Delivered,2024-01-01 06:56:00
418,4913,Abeokuta,Kilimanjaro,Shawarma,2,13314.41,Wallet,49,Delivered,2024-01-01 06:57:00
419,2066,Asaba,Chicken Republic,Yam & Egg Sauce,4,11171.69,Wallet,62,Delivered,2024-01-01 06:58:00
420,8723,Abuja,Kilimanjoro,Small Chops,1,12910.94,Wallet,40,Delivered,2024-01-01 06:59:00
421,5380,Benin City,Dominos Pizza,Yam & Egg Sauce,1,11441.35,Transfer,73,Delivered,2024-01-01 07:00:00
422,5107,Enugu,Chopnownow,Yam & Egg Sauce,1,4367.09,Card,82,Delivered,2024-01-01 07:01:00
423,6726,Asaba,Chicken Republic,Jollof Rice & Chicken,4,4930.8,Transfer,34,Delivered,2024-01-01 07:02:00
424,4373,Lagos,The Place,Burger & Fries,1,3168.78,Transfer,50,Delivered,2024-01-01 07:03:00
425,9945,Asaba,Sweet Sensation,Pizza (Large),2,12815.68,Transfer,59,Delivered,2024-01-01 07:04:00
426,3082,Abuja,Chopnownow,Shawarma,1,6322.9,Cash,39,Pending,2024-01-01 07:05:00
427,9967,Uyo,Chopnownow,Shawarma,4,4520.49,Transfer,77,Delivered,2024-01-01 07:06:00
428,7748,Lagos,Mr Biggs,Jollof Rice & Chicken,3,9856.78,Transfer,82,Cancelled,2024-01-01 07:07:00
429,1417,Port Harcourt,Kilimanjaro,Burger & Fries,2,4028.49,Transfer,26,Delivered,2024-01-01 07:08:00
430,9306,Uyo,Coldstone,Pizza (Large),4,2255.9,Wallet,65,Delivered,2024-01-01 07:09:00
431,9808,Lagos,Chicken Republic,Yam & Egg Sauce,3,12087.68,Cash,33,Delivered,2024-01-01 07:10:00
432,4974,Enugu,Kilimanjaro,Pizza (Large),3,5515.86,Wallet,36,Delivered,2024-01-01 07:11:00
433,4267,Ibadan,Mr Biggs,Efo Riro & Poundo,1,12047.87,Cash,30,Delivered,2024-01-01 07:12:00
434,1825,Benin City,Kilimanjoro,Spaghetti Bolognese,4,7603.48,Wallet,73,Delivered,2024-01-01 07:13:00
435,8668,Port Harcourt,Mr Biggs,Spaghetti Bolognese,4,10925.45,Transfer,60,Pending,2024-01-01 07:14:00
436,6745,Enugu,Chicken Republic,Shawarma,3,7449.94,Transfer,12,Pending,2024-01-01 07:15:00
437,1412,Abeokuta,The Place,Yam & Egg Sauce,4,14798.61,Card,10,Delivered,2024-01-01 07:16:00
438,8543,Uyo,Kilimanjaro,Fried Rice & Turkey,3,10728.23,Cash,70,Delivered,2024-01-01 07:17:00
439,8587,Asaba,Kilimanjaro,Small Chops,2,12985.36,Cash,73,Pending,2024-01-01 07:18:00
440,1728,Lagos,Coldstone,Yam & Egg Sauce,4,3476.06,Card,48,Delivered,2024-01-01 07:19:00
441,8164,Lagos,Kilimanjoro,Pizza (Large),2,12188.38,Card,51,Delivered,2024-01-01 07:20:00
442,9867,Abeokuta,Dominos Pizza,Yam & Egg Sauce,1,2305.56,Wallet,57,Delivered,2024-01-01 07:21:00
443,6988,Abeokuta,Dominos Pizza,Efo Riro & Poundo,1,6440.92,Transfer,11,Delivered,2024-01-01 07:22:00
444,3504,Lagos,The Place,Shawarma,3,10194.25,Card,39,Failed,2024-01-01 07:23:00
445,3967,Asaba,The Place,Yam & Egg Sauce,4,5405.92,Wallet,74,Pending,2024-01-01 07:24:00
446,3786,Uyo,Kilimanjoro,Yam & Egg Sauce,1,2181.64,Card,32,Pending,2024-01-01 07:25:00
447,2122,Uyo,Coldstone,Yam & Egg Sauce,1,5249.47,Cash,12,Cancelled,2024-01-01 07:26:00
448,5079,Ibadan,Kilimanjaro,Shawarma,4,14527.21,Card,48,Pending,2024-01-01 07:27:00
449,2571,Benin City,Dominos Pizza,Efo Riro & Poundo,3,8061.7,Cash,25,Delivered,2024-01-01 07:28:00
450,6073,Asaba,Chicken Republic,Jollof Rice & Chicken,2,3781.32,Cash,87,Delivered,2024-01-01 07:29:00
451,6104,Enugu,Chopnownow,Yam & Egg Sauce,3,9297.35,Card,16,Delivered,2024-01-01 07:30:00
452,3143,Ibadan,Chopnownow,Spaghetti Bolognese,2,8030.76,Wallet,43,Delivered,2024-01-01 07:31:00
453,7806,Enugu,The Place,Pizza (Large),1,14811.72,Card,63,Delivered,2024-01-01 07:32:00
454,8357,Enugu,Sweet Sensation,Jollof Rice & Chicken,3,14516.74,Card,16,Delivered,2024-01-01 07:33:00
455,4440,Enugu,Kilimanjoro,Small Chops,1,8211.08,Wallet,78,Delivered,2024-01-01 07:34:00
456,4766,Port Harcourt,Kilimanjoro,Ice Cream,4,3168.68,Wallet,82,Delivered,2024-01-01 07:35:00
457,6644,Ibadan,Kilimanjoro,Small Chops,3,3086.14,Transfer,19,Delivered,2024-01-01 07:36:00
458,3914,Benin City,Sweet Sensation,Burger & Fries,4,5195.98,Wallet,56,Delivered,2024-01-01 07:37:00
459,5968,Abeokuta,Coldstone,Ice Cream,3,11806.2,Card,28,Cancelled,2024-01-01 07:38:00
460,6917,Abeokuta,Coldstone,Small Chops,1,13461.02,Card,80,Pending,2024-01-01 07:39:00
461,9787,Lagos,Dominos Pizza,Burger & Fries,1,7569.38,Cash,70,Delivered,2024-01-01 07:40:00
462,1728,Ibadan,Chicken Republic,Pizza (Large),2,11618.36,Cash,82,Delivered,2024-01-01 07:41:00
463,2365,Uyo,The Place,Pizza (Large),1,11587.24,Card,66,Delivered,2024-01-01 07:42:00
464,5492,Asaba,Sweet Sensation,Ice Cream,4,8966.1,Cash,24,Delivered,2024-01-01 07:43:00
465,1698,Asaba,Kilimanjoro,Shawarma,2,3246.69,Transfer,64,Cancelled,2024-01-01 07:44:00
466,8186,Abeokuta,Chicken Republic,Efo Riro & Poundo,4,11225.13,Transfer,44,Delivered,2024-01-01 07:45:00
467,1395,Port Harcourt,Chopnownow,Fried Rice & Turkey,3,9569.02,Wallet,66,Cancelled,2024-01-01 07:46:00
468,8400,Ibadan,Sweet Sensation,Ice Cream,3,2663.78,Wallet,87,Delivered,2024-01-01 07:47:00
